IdDestino,Destino,DescrProducto,dtFecha,AgrupProducto,Presentacion,Fisico,Transito,Minimo,Optimo,Capacidad,RegionDestino,bEsTerminal,bEsPlanta,dtCreacion,dtActualizacion,vc20UsuarioCreacion,vc20UsuarioActualizacion
EC19,Mérida,Mortero 50k,00:00.0,Mortero,Sacos,0,0,17.63060149,24.19750452,24.22800732,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA78,Mexicali,CPC30R 25k,00:00.0,Gris,Sacos,12.8,0,24.14620012,35.55259863,37.42378803,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA78,Mexicali,CPC30R 42.6k,00:00.0,Gris,Sacos,656.56,0,306.6211762,451.4656366,475.2269859,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA78,Mexicali,Impercem 50k,00:00.0,Impercem,Sacos,291.15,0,54.87290445,80.79425905,85.04658847,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA26,Monclova,Bco CPC30R 50k,00:00.0,Blanco,Sacos,19.25,0,3.072992569,4.379729455,7.672332284,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA26,Monclova,Concreto Seco 25k,00:00.0,Otros,Sacos,2,0,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA26,Monclova,CPC30R 25k,00:00.0,Gris,Sacos,21.7,0,2.729805964,3.889032835,6.815499212,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA26,Monclova,Multiplast 40k,00:00.0,Multiplast,Sacos,25.92,0,35.16488611,43.54134519,87.79607661,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA24,Monterrey,Impercem 50k,00:00.0,Impercem,Sacos,29.25,0,25.44988772,29.05285556,41.43303073,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA24,Monterrey,Mortero 2.0k,00:00.0,Mortero,Sacos,1,0,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA24,Monterrey,Mortero 50k,00:00.0,Mortero,Sacos,19.25,0,11.14702983,14.34815605,18.14763328,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC53,Morelia,Bco CPC30R 50k,00:00.0,Blanco,Sacos,376,0,49.68163734,85.80840714,96.24748164,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC53,Morelia,Concreto Seco 25k,00:00.0,Otros,Sacos,5.2,0,0,0,0,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC53,Morelia,CPC30R 2.0k,00:00.0,Gris,Sacos,1,0,0,0,0,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC53,Morelia,Impercem 50k,00:00.0,Impercem,Sacos,13.8,0,24.00250811,32.7496589,46.4996945,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC07,Jalapa,Mortero 50k,00:00.0,Mortero,Sacos,49.75,0,25.50027251,33.24234088,89.64031503,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC07,Jalapa,Multiplast 40k,00:00.0,Multiplast,Sacos,27.2,0,9.356726267,13.04013428,32.89140891,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC58,La Barca,Mortero 50k,00:00.0,Mortero,Sacos,1188.8,408,956.9986121,1010.165202,1063.331791,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC73,León,Bco CPC30R 50k,00:00.0,Blanco,Sacos,260.55,146.25,182.6965407,300,351.7702129,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC73,León,Bco CPC30R BB,00:00.0,Blanco,Sacos,125.27,0,23.06739258,49.09945953,144.9885537,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC73,León,Mortero 50k,00:00.0,Mortero,Sacos,1309.85,0,700,1000,1207.530925,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC73,León,Mortero Seco 25k,00:00.0,Otros,Sacos,2,0,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA84,Los Cabos,CPC30R 50k,00:00.0,Gris,Sacos,555.5,0,575.542765,807.9062242,850.4276045,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA84,Los Cabos,CPC40 BB,00:00.0,Gris,Sacos,117.52,0,72,110,151.5223107,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA75,Los Mochis,CPC30R 50k,00:00.0,Gris,Sacos,301.85,34,659.7960674,1185.098266,996.2983668,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA75,Los Mochis,CPC40 BB,00:00.0,Gris,Sacos,111.46,0,32.63526706,45.47261662,121.916091,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA75,Los Mochis,Mortero 50k,00:00.0,Mortero,Sacos,297.2,0,444.0932408,651.3520253,664.427036,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA75,Los Mochis,Mortero Seco 25k,00:00.0,Otros,Sacos,0.25,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA75,Los Mochis,Multiplast 40k,00:00.0,Multiplast,Sacos,197.28,0,63.57405055,88.5174943,237.4946011,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC52,Maravatío,CPC40 BB,00:00.0,Gris,Sacos,25.12,0,0,0,0.4850269834,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
ED70,Marquelia OpLog,CPC30R 50k,00:00.0,Gris,Sacos,191.95,0,114.6741941,168.5137268,351.2929267,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
ED70,Marquelia OpLog,Impercem 50k,00:00.0,Impercem,Sacos,3,0,7.437193566,11.06438105,22.7830988,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
ED70,Marquelia OpLog,Mortero 50k,00:00.0,Mortero,Sacos,4.45,0,2.97143975,4.807293411,9.102708545,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
ED70,Marquelia OpLog,Multiplast 40k,00:00.0,Multiplast,Sacos,2.4,0,2.99737245,4.590813547,9.182150777,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA28,Matamoros,CPC30R 50k,00:00.0,Gris,Sacos,327,0,434.4931326,458.6316399,579.3241768,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA87,Mazatlán,CPC30R 25k,00:00.0,Gris,Sacos,73.35,0,9.657723419,11.52277044,15.69307348,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA87,Mazatlán,Mortero 50k,00:00.0,Mortero,Sacos,469.95,357,200.33474,294.2041299,325.5288704,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA87,Mazatlán,Mortero Seco 25k,00:00.0,Otros,Sacos,3.13,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA87,Mazatlán,Multiplast 40k,00:00.0,Multiplast,Sacos,53.96,0,61.73359704,79.93205245,100.3124476,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC19,Mérida,Bco CPC30R,00:00.0,Blanco,Granel,6.84,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA78,Mexicali,Bco CPC30R,00:00.0,Blanco,Granel,664.99,94.7,300,450,600,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA78,Mexicali,CPC30R 50k,00:00.0,Gris,Sacos,650.25,490,623.9992091,1058.344578,1285.64178,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA78,Mexicali,CPC40,00:00.0,Gris,Granel,2887.4,4676.74,2782.94258,4180,4400,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA78,Mexicali,Multiplast 40k,00:00.0,Multiplast,Sacos,381.16,184.8,119.9041167,173.5171013,185.8373667,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA26,Monclova,Bco CPC30R 25k,00:00.0,Blanco,Sacos,9.85,0,6.170412044,7.371955015,15.40565116,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA26,Monclova,Impercem 50k,00:00.0,Impercem,Sacos,17.15,0,9.854540195,13.93432689,24.60380401,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA26,Monclova,Mortero 50k,00:00.0,Mortero,Sacos,42,0,3.328878164,5.415465939,8.311201163,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA24,Monterrey,Multiplast 40k,00:00.0,Multiplast,Sacos,24.44,0,31.97843715,39.27421664,52.06166657,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC53,Morelia,Bco CPC30R 2.0k,00:00.0,Blanco,Sacos,1,0,0,0,0,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC53,Morelia,Impercem 2.0k,00:00.0,Impercem,Sacos,1,0,0,0,0,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC53,Morelia,Multiplast 40k,00:00.0,Multiplast,Sacos,157.78,50.6,100.4456882,132.7234595,194.5919065,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC58,La Barca,CPC40 BB,00:00.0,Gris,Sacos,65.98,56.47,32.75082105,34.57031111,36.38980116,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC58,La Barca,Impercem 50k,00:00.0,Impercem,Sacos,75.05,0,21.408148,22.59748956,23.78683111,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC43,Lázaro Cárdenas,Bco CPC30R 50k,00:00.0,Blanco,Sacos,19.65,0,8.140817931,11.14182224,35.08558847,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC43,Lázaro Cárdenas,CPC30R 50k,00:00.0,Gris,Sacos,461.1,180,361.2044468,522.017884,1556.731852,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC43,Lázaro Cárdenas,Mortero 50k,00:00.0,Mortero,Sacos,157.4,0,71.44323397,94.81980162,307.9086066,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC73,León,Impercem 50k,00:00.0,Impercem,Sacos,84,0,27.91341785,33.75985155,175.4479215,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC73,León,Multiplast 40k,00:00.0,Multiplast,Sacos,76.04,50.6,35.19471094,46.00038409,221.2140024,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA84,Los Cabos,Bco CPC30R 50k,00:00.0,Blanco,Sacos,29.05,0,21.20856275,26.9997478,31.33797923,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA84,Los Cabos,Multiplast 40k,00:00.0,Multiplast,Sacos,17.92,0,10.99550251,14.38866169,16.24706178,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA75,Los Mochis,Bco CPC30R 25k,00:00.0,Blanco,Sacos,53.7,0,1.754725797,2.407406049,6.555157327,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA75,Los Mochis,Impercem 50k,00:00.0,Impercem,Sacos,113.7,0,10.58131151,14.04085125,39.52877525,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA81,Los Mochis (FFCC),CPC30R 50k,00:00.0,Gris,Sacos,1.85,280,167.997989,247.4755989,1455.702844,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC52,Maravatío,Multiplast 40k,00:00.0,Multiplast,Sacos,56.24,0,24.75716696,29.35874396,58.13369221,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
ED70,Marquelia OpLog,Bco CPC30R 25k,00:00.0,Blanco,Sacos,3.42,0,2.493672111,3.635501521,7.639115155,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA28,Matamoros,Bco CPC30R 50k,00:00.0,Blanco,Sacos,3.2,0,0.04188076407,0.04420747319,0.0465341823,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA28,Matamoros,CPC30R 25k,00:00.0,Gris,Sacos,5.67,0,4.917247104,5.190427499,5.463607894,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
ED58,Materiales Donosti,Mortero 50k,00:00.0,Mortero,Sacos,362.25,0,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC19,Mérida,Bco CPC30R 25k,00:00.0,Blanco,Sacos,0.5,0,0,0,117.9219125,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC19,Mérida,CPC30R 50k,00:00.0,Gris,Sacos,0.85,0,0,0,715.1564073,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC19,Mérida,CPC30R BB,00:00.0,Gris,Sacos,12.05,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC19,Mérida,CPC40 BB,00:00.0,Gris,Sacos,360.5,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC19,Mérida,CPC40RS,00:00.0,Gris,Granel,168.38,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA78,Mexicali,Bco CPC30R 50k,00:00.0,Blanco,Sacos,344.65,92,12,16,120.0872972,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA78,Mexicali,Bco CPC30R BB,00:00.0,Blanco,Sacos,36,0,12.36580997,18.54871496,48.99175173,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA78,Mexicali,CPC40 BB,00:00.0,Gris,Sacos,42,0,12.82584823,19.23877234,141.6141,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA78,Mexicali,CPO40,00:00.0,Gris,Granel,1167.43,585.6,311.5115253,481.0443315,1200,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA26,Monclova,CPC30R 50k,00:00.0,Gris,Sacos,101.15,207,386.7742482,555.218399,965.6582255,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA26,Monclova,CPC40 BB,00:00.0,Gris,Sacos,14.36,0,13.51273536,17.43812355,33.73721004,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA24,Monterrey,CPC30R 25k,00:00.0,Gris,Sacos,9.4,0,19.70298192,23.30482961,32.07692954,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA24,Monterrey,CPC30R 50k,00:00.0,Gris,Sacos,184.2,718,1254.658431,1922.029837,2042.614172,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA24,Monterrey,CPC40 BB,00:00.0,Gris,Sacos,23.7,0,28.95095897,44.77621617,47.13285912,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC53,Morelia,CPC30R 50k,00:00.0,Gris,Sacos,2484.95,1604,1884.241773,2936.467595,3650.312975,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC53,Morelia,CPC40,00:00.0,Gris,Granel,1044.27,522.96,446.1583962,684,720,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC53,Morelia,Mortero 50k,00:00.0,Mortero,Sacos,785.35,106,960.8438602,1492.962887,1861.428221,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC53,Morelia,Mortero Seco 25k,00:00.0,Otros,Sacos,4,0,0,0,0,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC53,Morelia,Multiplast 2.0k,00:00.0,Multiplast,Sacos,1,0,0,0,0,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA87,Mazatlán,CPC40 BB,00:00.0,Gris,Sacos,17.41,0,48.21691551,60.44921391,78.34885771,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA78,Mexicali,Mortero 50k,00:00.0,Mortero,Sacos,461.25,0,257.7400017,335.0501818,220.1303424,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA24,Monterrey,Bco CPC30R 25k,00:00.0,Blanco,Sacos,9.18,0,22.39558615,26.05093135,36.46055413,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA24,Monterrey,Bco CPC30R 50k,00:00.0,Blanco,Sacos,23.5,0,18.47218031,23.34372174,30.07315485,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA24,Monterrey,Bco CPC30R BB,00:00.0,Blanco,Sacos,1.97,0,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA24,Monterrey,Concreto Seco 25k,00:00.0,Otros,Sacos,8,0,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA24,Monterrey,Mortero Seco 25k,00:00.0,Otros,Sacos,9.97,0,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA24,Monterrey,Multiplast 2.0k,00:00.0,Multiplast,Sacos,1,0,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC53,Morelia,Bco CPC30R 25k,00:00.0,Blanco,Sacos,340.15,61.6,51.12472338,62.87611765,99.04315032,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB15,Naucalpan,Bco CPC30R 25k,00:00.0,Blanco,Sacos,8.6,0,8.603185217,9.252345647,9.739311208,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA92,Navojoa,CPC30R 50k,00:00.0,Gris,Sacos,100.4,70,93.41484004,147.5769204,192.4861081,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA92,Navojoa,CPC40,00:00.0,Gris,Granel,289.17,288.74,4.514406094,5.186150098,270,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA92,Navojoa,Impercem 50k,00:00.0,Impercem,Sacos,3.85,0,0.2646295238,0.3694265504,0.5452828169,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
ED31,Nogales,CPC30R 25k,00:00.0,Gris,Sacos,0,22,35.6192056,37.59805035,39.57689511,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
ED31,Nogales,CPC30R 50k,00:00.0,Gris,Sacos,0,65.5,158.5322407,167.3395874,176.1469342,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA89,Nogales (FFCC),CPC40 BB,00:00.0,Gris,Sacos,23.62,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA89,Nogales (FFCC),Impercem 50k,00:00.0,Impercem,Sacos,0.15,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB11,Nueva Italia,Impercem 50k,00:00.0,Impercem,Sacos,35.45,0,29.11991618,40.26775801,45.98822613,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA35,Nuevo Laredo,CPC30R 25k,00:00.0,Gris,Sacos,9.3,0,8.978939346,11.72653834,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA35,Nuevo Laredo,CPC30R 50k,00:00.0,Gris,Sacos,239.9,49.5,245.5704647,307.4245469,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC09,Oaxaca,Bco CPC30R 25k,00:00.0,Blanco,Sacos,57.77,0,30.64422915,34.55344452,35.9712461,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC09,Oaxaca,Mortero 50k,00:00.0,Mortero,Sacos,66.15,0,61.55352978,68.64096008,72.25364219,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC09,Oaxaca,Multiplast 2.0k,00:00.0,Multiplast,Sacos,2,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC02,Orizaba,Bco CPC30R 25k,00:00.0,Blanco,Sacos,5.95,0,3.601742755,4.452595629,9.234529642,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC02,Orizaba,Bco CPC30R 50k,00:00.0,Blanco,Sacos,5,0,0.01716073767,0.03583828978,0.04399851724,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC02,Orizaba,CPC30R 50k,00:00.0,Gris,Sacos,226.35,595,196.3994808,279.4738818,681.7561299,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB28,Pachuca,Multiplast 40k,00:00.0,Multiplast,Sacos,88.64,0,27.24019274,33.5567139,89.96815668,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC13,Palenque,Bco CPC30R 25k,00:00.0,Blanco,Sacos,23.52,0,11.21316528,14.7778308,21.98001362,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC13,Palenque,CPC30R 50k,00:00.0,Gris,Sacos,670.5,0,487.3464291,704.110588,955.2950376,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC13,Palenque,Multiplast 40k,00:00.0,Multiplast,Sacos,18.56,0,11.08784179,15.24328665,21.73435488,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC79,PegaDuro,CPC30R BB,00:00.0,Gris,Sacos,0.21,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA85,Pichilingue,CPC40,00:00.0,Gris,Granel,3944.28,2619,5000,7500,12000,Pacífico,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA85,Pichilingue,Mortero 50k,00:00.0,Mortero,Sacos,247.8,0,59.27542842,72.89986157,281.2365368,Pacífico,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA85,Pichilingue,Multiplast 40k,00:00.0,Multiplast,Sacos,155.96,0,20.49701434,26.019399,97.24955993,Pacífico,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA27,Piedras Negras,CPC30R 50k,00:00.0,Gris,Sacos,137,0,82.8921149,105.9007277,309.9673168,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA27,Piedras Negras,Multiplast 40k,00:00.0,Multiplast,Sacos,14.1,0,18.12427116,26.0812572,67.77401814,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB15,Naucalpan,Bco CPC30R 50k,00:00.0,Blanco,Sacos,35.75,0,16.44096452,17.68153105,18.61213795,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB15,Naucalpan,CPC30R 25k,00:00.0,Gris,Sacos,4.67,0,0.1213826877,0.1305417184,0.1374123351,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB15,Naucalpan,CPC30R 50k,00:00.0,Gris,Sacos,196.65,0,290.1302677,312.0222862,328.4445118,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA92,Navojoa,Mortero 25k,00:00.0,Mortero,Sacos,9.8,0,2.459708719,4.486519512,5.068356999,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA92,Navojoa,Mortero 50k,00:00.0,Mortero,Sacos,30.5,0,28.84847788,34.66999881,59.44378034,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA92,Navojoa,Multiplast 40k,00:00.0,Multiplast,Sacos,12.76,0,4.725881342,6.169164776,9.737922865,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
ED63,Nochixtlán,Bco CPC30R 25k,00:00.0,Blanco,Sacos,3.65,0,1.559390692,1.646023508,1.732656324,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
ED63,Nochixtlán,CPC30R 50k,00:00.0,Gris,Sacos,436.85,49.5,150,200,345.6821145,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
ED31,Nogales,Mortero 50k,00:00.0,Mortero,Sacos,0,8,12.33515242,13.02043867,13.70572491,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA89,Nogales (FFCC),Bco CPC30R 25k,00:00.0,Blanco,Sacos,4.65,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA89,Nogales (FFCC),Mortero 25k,00:00.0,Mortero,Sacos,22.68,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA89,Nogales (FFCC),Mortero 50k,00:00.0,Mortero,Sacos,37.85,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA89,Nogales (FFCC),Multiplast 40k,00:00.0,Multiplast,Sacos,21.16,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB11,Nueva Italia,Mortero 50k,00:00.0,Mortero,Sacos,453.3,102,253.4414457,380.2399815,400.2526121,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA35,Nuevo Laredo,Multiplast 40k,00:00.0,Multiplast,Sacos,12.6,0,7.453693844,11.61569748,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC09,Oaxaca,Bco CPC30R 2.0k,00:00.0,Blanco,Sacos,1,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC09,Oaxaca,CPC40 BB,00:00.0,Gris,Sacos,130.41,0,89.05478536,106.4796026,190.6661831,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC09,Oaxaca,Impercem 2.0k,00:00.0,Impercem,Sacos,1,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC09,Oaxaca,Impercem 50k,00:00.0,Impercem,Sacos,56.4,0,15.35897497,17.12744649,18.02889104,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC09,Oaxaca,Mortero 2.0k,00:00.0,Mortero,Sacos,1,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC02,Orizaba,Multiplast 40k,00:00.0,Multiplast,Sacos,46.2,0,15.83237254,23.29477809,66.11694423,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB28,Pachuca,Bco CPC30R 25k,00:00.0,Blanco,Sacos,54.42,0,11.10494927,13.84073584,36.67711993,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB28,Pachuca,CPC30R 50k,00:00.0,Gris,Sacos,435.35,72,452.0077746,698.4826908,1492.878801,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC13,Palenque,Mortero 50k,00:00.0,Mortero,Sacos,4.2,0,17.69714451,23.81485732,34.68989065,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA85,Pichilingue,Bco CPC30R 50k,00:00.0,Blanco,Sacos,210.35,0,37.11481384,48.97280894,176.0939058,Pacífico,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA85,Pichilingue,Bco CPC30R BB,00:00.0,Blanco,Sacos,85.41,0,13.92712038,25.19466721,66.07822512,Pacífico,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA85,Pichilingue,CPC30R 50k,00:00.0,Gris,Sacos,452,0,618,927,1467.298864,Pacífico,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA85,Pichilingue,Impercem 50k,00:00.0,Impercem,Sacos,79.9,0,12.2737099,18.42730088,58.23350009,Pacífico,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA27,Piedras Negras,CPC30R 25k,00:00.0,Gris,Sacos,4,0,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA27,Piedras Negras,Impercem 50k,00:00.0,Impercem,Sacos,2.25,0,0,0,0.175951612,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA27,Piedras Negras,Mortero 50k,00:00.0,Mortero,Sacos,6,0,5.286598008,8.482380274,19.76873918,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC18,Pinotepa Nacional,Impercem 50k,00:00.0,Impercem,Sacos,28.5,10,17.38100029,19.86836281,20.91406612,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB94,Playa del Carmen,CPC40,00:00.0,Gris,Granel,12805.6,12564.62,1776,2664,14400,Sureste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EB94,Playa del Carmen,CPC40 BB,00:00.0,Gris,Sacos,20.16,285,0,0,0,Sureste,1,0,20:18.6,20:18.6,System.R_Inventario,System
